       74
 -0.1210600000000000E+02 -0.1695500000000000E+02 -0.6219000000000000E+01
 -0.1420900000000000E+02 -0.1504200000000000E+02 -0.1306000000000000E+02
 -0.1386700000000000E+02 -0.1606100000000000E+02 -0.7005000000000000E+01
 -0.1789600000000000E+02 -0.2280200000000000E+02 -0.1116600000000000E+02
  0 START of Energies
  0.3234398764861906E+03
 -0.8815113469276229E+01
  0.1235165888936414E+02
  0.0000000000000000E+00
  0.1415828075479786E+03
  0.8888838210799094E+02
  0.6540660071693978E+02
  0.5188264597401992E+01
  0.1883727609579137E+02
  0.0000000000000000E+00
  0.0000000000000000E+00
  0.0000000000000000E+00
  0.0000000000000000E+00
  0.0000000000000000E+00
  0.0000000000000000E+00
  0.0000000000000000E+00
  0.0000000000000000E+00  0.1235165888936414E+02  0.0000000000000000E+00
  0.0000000000000000E+00 -0.8815113469276229E+01  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  1 START of VIRIALS
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.3305040793122304E+01  0.1881552943483723E+01 -0.4262138398638401E+01
  0.1881552943483723E+01 -0.2677129886163862E+02  0.6331547505251420E+01
 -0.4262138398638401E+01  0.6331547505251420E+01 -0.4623491765154206E+02
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.1077177244199483E+04 -0.2037004825585864E+03 -0.1138594934291959E+03
 -0.2037004825585950E+03 -0.3092686373567733E+03  0.1353999431804709E+02
 -0.1138594934291935E+03  0.1353999431804897E+02 -0.3194428562870289E+03
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  2 Total Force
  0.1224667840776617E+02  0.2819153354184281E+02 -0.1748516989625810E+02
 -0.2249824261655678E+02  0.1573586384690520E+01 -0.3074780029937724E+02
 -0.1128188469872846E+02  0.1380901198387669E+02 -0.2009283870686005E+01
  0.7677376761084770E+01 -0.8274542234639331E+02  0.3488305178628006E+02
  0.2218763968297253E+02 -0.6188886543969124E+01  0.3477367748112158E+01
  0.1238136898918587E+02 -0.5114751484424861E+02  0.3497013715305645E+02
 -0.1712852890367165E+02  0.4553913719845925E+01  0.1162500367232882E+02
  0.2411636809043022E+02  0.4217355647276168E+02  0.1865773641841812E+02
 -0.1113200273505717E+02 -0.5502511325009303E+02 -0.9817715766941301E+02
 -0.3338368715351517E+02  0.1041067315122807E+02  0.4534666271770676E+02
  0.1209998177544930E+02  0.6370179742274408E+02 -0.6467130521119818E+01
  0.4540694252862373E+01 -0.8905256207031087E+01  0.8507556358071575E+02
  0.1520687636235239E+02  0.3084091598325653E+02 -0.6443415727436079E+01
  0.1858729694567133E+02  0.1098990241801689E+02 -0.6903421673310549E+01
 -0.1296283784598488E+02 -0.6577916823333140E+01  0.1434032868264198E+02
  0.6022550970854954E+01  0.5095649750046714E+02  0.1398202810946703E+02
 -0.1577134831223041E+02 -0.8883053632140390E+01 -0.1029926223357863E+02
  0.3152063736065710E+02 -0.1283797534390401E+02  0.4763478802072554E+02
 -0.5347825966187424E+01  0.2671151392591640E+02 -0.9691812027056643E+02
 -0.4959496169737307E+01  0.5988618943896713E+01 -0.4275503128856202E+02
  0.1756007778290376E+02 -0.8171477626916674E+01 -0.1977004324274268E+02
 -0.3060982108918054E+02 -0.3153883605709145E+02 -0.4505962472291147E+01
  0.8737692973309136E+01 -0.3523544486045896E+00 -0.1955428855453334E+02
  0.5477074908853444E+02  0.5115138841657747E+02  0.6974453170188146E+02
 -0.2997426827741890E+02 -0.2321214906956384E+02 -0.3953966176686900E+02
 -0.8422423634738610E+01 -0.4417215361366702E+02  0.3179797873035889E+01
  0.1216924556417310E+02 -0.2628621433672097E+01 -0.1373817937110544E+02
 -0.5091943166377205E+03  0.7109388140141282E+02  0.1716394938940761E+02
 -0.1040608323864187E+02 -0.4706121934752747E+02 -0.3669191365650527E+02
  0.6935156847044988E+01 -0.1748050984949052E+02 -0.4709770224340554E+02
  0.8997178830498783E+01 -0.8934851192918792E+01 -0.8048753560367416E+01
 -0.1270711710035643E+02  0.6825427920377906E+02  0.8005077713808942E+02
 -0.1179134152270296E+01  0.1259691409197601E+01 -0.4219665287069058E-01
  0.1927300913413901E+01  0.1036605420838931E+01 -0.1995000873719442E+01
 -0.2704823021494848E+01 -0.1642536192335451E+02  0.2604680176401275E+02
  0.1401145919402890E+02  0.3686565750877882E+01  0.1907576274359605E+01
 -0.2756088689654356E+02  0.2002376142524570E+02 -0.3021727457415295E+02
 -0.1816055390681083E+01  0.1898856476238668E+00 -0.1583367955906157E+01
  0.2006134883731840E+01 -0.1032640452812257E+01 -0.2648335341294345E+01
 -0.3205746831197962E+01 -0.8498814445487705E+01  0.3896537503573125E+00
 -0.2847356784744081E+01  0.6660206516015151E+00  0.6609818574683654E+01
  0.1435867689974000E+01  0.3047831417862426E+01  0.2217941007154823E+01
 -0.7975142517609772E+00 -0.3772413267292174E+01  0.2453364623580190E+00
  0.7623151260222390E+01  0.3304982787298243E+02  0.9289086948073745E+01
 -0.2254913602344255E+01  0.6443131192856322E+01  0.8923005840338318E+00
  0.9482828435590496E-01  0.1791586666307200E+01 -0.2169927430473300E+01
  0.7381250501496041E+00 -0.3868417824479973E+01  0.7476468898860695E+01
  0.2072493006264176E+01 -0.5354168781822727E+01 -0.1560176210194272E+02
  0.2243495067122161E+01  0.2733083169847895E+01 -0.4233278900822279E+01
 -0.2267130821598016E+01  0.3171453890522138E+01 -0.4462884773606163E+01
  0.2692550840498424E-01 -0.5115176171843062E+01  0.2355449068003335E+01
 -0.2339765164194449E+00 -0.1764839962228638E+02  0.5083672585700434E+02
 -0.2618932730098119E+01  0.8067310190853920E+00  0.5657524483759275E+01
  0.2528934846292164E+01  0.1817707803421975E+01  0.4162307439572318E+01
 -0.4522511768394486E+00 -0.2850401747701691E+01 -0.2205735112831180E+01
 -0.2982771343027154E+02 -0.7125146585561881E+01  0.7325328954990041E+01
  0.1277861409405154E+01 -0.1683173577999959E+01  0.3558659889789456E+01
 -0.2548064074930886E+00 -0.4402846326360769E+01  0.7718719233175424E+00
 -0.5129648256286704E+01  0.3288038907815764E+01 -0.1959148554406374E+01
  0.1077855630378209E+01 -0.3398363401487709E+01  0.1129098292466714E+01
  0.1748716823133720E+01  0.2268987305829825E+00 -0.3881311558663746E+01
  0.2440601117598937E+02 -0.2486179773415171E+02 -0.5327338081691630E+01
 -0.5482228653570219E+00  0.5152669418140705E+01  0.6823967752750285E+00
 -0.3129185478916777E+01  0.5654703509677814E+01  0.1656516412307831E+01
  0.1018624485231869E+02 -0.1264595204136224E+02 -0.4866014435587348E+01
  0.3526745050574657E+01  0.5416088470096642E+01  0.2128127521762063E+01
 -0.1451622338435755E+01  0.6106698492296252E+01  0.1734222914892347E+01
 -0.2548942329779061E+02  0.3857770455708850E+02 -0.3103316461877667E+01
  0.2802157404293967E+02  0.4995887802376007E+02 -0.1205326619849263E+02
 -0.1732244661109387E+02 -0.1760073996411725E+02  0.6903993360073651E+01
 -0.9687696023626201E+00 -0.1916864663002745E+02 -0.2495340119219320E+01
 -0.6261691018754401E+01 -0.1938452266329061E+02  0.9500216721168160E+00
  0.8371158497917794E+01 -0.3626528228570813E+02 -0.8737090911790661E+00
  0.4850196819901122E+03 -0.4754105684032945E+02 -0.1818744628422748E+02
  3 Bond Force
  0.7344248771348580E+01  0.4500025438283622E+02 -0.6061026864423948E+01
 -0.2963427397081393E+00 -0.6764236163551182E+01 -0.1672931423254301E+02
 -0.5134760361802901E+00 -0.1241549694418604E+02  0.2287154078568335E+01
 -0.1061527524766465E+02 -0.8398938117672981E+02  0.1872756367662250E+02
  0.4381808507970673E+01 -0.6794120773598463E+01  0.2681707255918534E+02
  0.4145014195240440E+01 -0.3497602855814445E+02  0.2366202444779744E+02
  0.1359888977954507E+01 -0.1739676800212000E+01  0.2991892010110427E+01
 -0.5326586478203943E+01  0.1193734214694528E+02  0.6619734257302529E+01
 -0.2833458256486983E+01 -0.2016967907805695E+02 -0.5164457370663968E+02
  0.9008581547437695E+01  0.1051698615911648E+02  0.1516932114141300E+02
  0.9714775327614477E+01  0.7673691115113623E+02 -0.7270835320344240E+01
 -0.2896180197785005E+01 -0.1614723292037408E+02  0.8377749216297551E+02
 -0.3846781246861602E+01  0.1714026064404002E+02 -0.9209528433498498E+01
 -0.1269917739310327E+01  0.4859729752599533E+01  0.3518265198456479E+00
  0.7514143528317957E+00 -0.5252926682140648E+01  0.2147911761878820E+00
  0.1306754803055908E+02  0.6142371444893532E+02  0.2793968061492838E+02
  0.7824683106971207E+01  0.7478870085352565E+01 -0.9345173933304125E+01
  0.2212185081038820E+01 -0.1712616017228137E+02  0.4630071451585383E+02
 -0.5027363723403356E+01  0.2305889134709350E+02 -0.1172875156575698E+03
 -0.1378806602385391E+02 -0.5684634798156605E+01 -0.2764183975422328E+02
 -0.2618106894834338E+01  0.9529765929386579E+00 -0.3204780967205150E+01
  0.3820879630218020E+00 -0.1932069008018764E+02 -0.1348631437014534E+02
 -0.2871625665545776E+01 -0.1568097702568875E+01 -0.2179895741869694E+02
  0.1614563065087303E+02  0.4885008799628775E+02  0.2947642347463919E+02
 -0.9201550021227623E+01 -0.3367354436492946E+02 -0.2212881579289924E+02
 -0.1055237368627244E+02 -0.1822905508196536E+02 -0.1704303029636446E+01
 -0.2332594096053638E+01 -0.3371228650779893E+01 -0.9553372208569465E+00
 -0.4869742059925402E+03  0.5766376874233272E+02  0.2831899618061179E+02
 -0.1618802112914160E+02 -0.5892444368689615E+02 -0.1788373211622064E+02
  0.2359571191479520E+02 -0.4135837344980828E+01 -0.7580955725620161E+02
  0.1303767629400429E+01  0.1845425307396828E+01 -0.2000088910125513E+01
 -0.1205301697637506E+02  0.5225561527658505E+02  0.8982102880139563E+02
  0.8924693506607398E-01 -0.5752317248684638E-01 -0.3199739844531627E+00
  0.5878648287907420E+00  0.1030973806332523E+01 -0.5637346668260437E+00
  0.1774145520727614E+02 -0.2916405935034240E+02  0.6284696816717558E+01
  0.1020845965209515E+01 -0.1614786957126459E+01 -0.2134513450667489E+01
 -0.2096785495946136E+02  0.3202392160216870E+02 -0.1235296196105806E+02
 -0.7537241261300157E-01  0.1377319000715675E+00 -0.3176024922746402E+00
  0.1446352927562092E+00  0.6930126957871363E-01 -0.2177722539505680E+01
  0.2928405870803747E+01 -0.3119429849428847E+01  0.7663553782110684E+01
 -0.4684272111623995E+01  0.1321552021552084E+01  0.2827788354092678E+01
  0.2405753115331895E+01  0.2196359608648036E+01  0.9627145388054124E+00
  0.4755820072250336E+00 -0.2210041936521451E+01  0.2655532391976654E+00
  0.1054959560903308E+02  0.4051958504673805E+02  0.4683950968522281E+01
 -0.4469347531946370E+01  0.2814994925787712E+01  0.8138987631120111E+00
  0.9518058389331859E+00  0.6232631560237600E+00 -0.2113542832798762E+01
  0.1518728279716263E+01  0.1062300067827478E+00  0.2095391867786874E+01
  0.4377645449366038E+00 -0.1433059971129927E+01 -0.2301935422948691E+02
  0.3553900803497581E+01  0.1953141558520970E+01 -0.1550778099441570E+01
 -0.3776860144378002E+01  0.2428294937176499E+01 -0.1831626222371240E+01
 -0.9575665554534854E-01 -0.1622570628599054E+01 -0.3098693822367182E-01
  0.1995018146512584E+01 -0.2103685269194665E+02  0.5758589345816919E+02
 -0.3957040590236921E+01  0.1930257985347046E+01  0.2699457939049371E+01
  0.3537487045811148E+01  0.1306614709930235E+01  0.1910664314485661E+01
 -0.1025774395660194E+00 -0.1256633751055393E+01 -0.3053345392993506E+00
 -0.2676739395564252E+02 -0.2484115731199508E+02  0.8764331266385973E+00
  0.3617182978421669E+00 -0.1420314124554911E+01  0.2354427070247430E+01
 -0.5489935570370454E+00 -0.8465627443480332E+00 -0.7435520854413646E+00
  0.5620789302104052E+01 -0.2461602400555090E+02 -0.9079096677191744E+01
  0.9897441558900411E-01 -0.1928558811771579E+01  0.1352804296423630E+01
  0.4372081302714835E+00 -0.3142539219467169E+00 -0.2299177972296581E+01
  0.2095724772807101E+02 -0.5619383362496523E+01 -0.2300415374429493E+01
 -0.1006240519980586E+01  0.1051341515809868E+01  0.2748452261020220E+01
 -0.1174044064871566E+01  0.1206792092373617E+01 -0.2093522649480725E+01
 -0.3916980867564220E+01  0.1687479433940853E+02  0.9352554795559001E+01
  0.2315718275037151E+00  0.7181534996324611E+00  0.1097043542363850E+01
 -0.1258336491334648E+01  0.3118081768675147E+01 -0.2137140020336179E+01
 -0.2124848831915984E+02  0.5925714714273457E+01 -0.1126309940223554E+02
  0.1685115664231078E+02  0.2158437734414485E+02 -0.7659875340424942E+01
 -0.1993609168717137E+02 -0.4352608206034878E+01  0.1021113984394087E+02
 -0.3331575844913518E+01  0.1410602407984457E+00 -0.2216610689091091E+01
  0.8611451716948322E+01 -0.4660505786140570E+01 -0.3234485413708512E+01
  0.2098629764389334E+02 -0.2497615670797417E+02  0.4918094639325994E+01
  0.4831903180520038E+03 -0.5343041781218097E+02 -0.2927342666942927E+02
  4 Angle Force
  0.2790399752891862E+01 -0.1867075896395957E+02 -0.9196284352678779E+01
 -0.2804402117886307E-01  0.1854499166280086E+01 -0.1874183897990360E+02
  0.1495755687864337E+01  0.2205791130484299E+02 -0.5707537440508614E+01
  0.5533922399281551E+01  0.3041961528024624E+01  0.1933183868976253E+02
  0.1596589432860733E+02  0.3419667310864858E+01 -0.2290117384536431E+02
  0.4549716869527968E+01 -0.1471326394766456E+02  0.1928965265102656E+02
  0.3029561001807173E+00  0.3197557625650625E+01  0.1308477278288754E+01
  0.4428719554685204E+01  0.3296127061956280E+02  0.1337125761720147E+02
 -0.5337277765572238E+01 -0.3325383141705450E+02 -0.4073078225161905E+02
  0.1279421597589696E+01  0.7799358312094173E+00  0.2336329231676504E+02
 -0.4959968544139344E+00 -0.1346359914375290E+02  0.1093404808963667E+01
  0.7289550976186673E+00  0.8118566053406768E+01  0.2078401912767732E+01
  0.5837082116068113E+00  0.1889734115230023E+02  0.5918740117872389E+01
 -0.5685125189667298E+00  0.1847385995181365E+01 -0.5046307654632761E+01
  0.2108197815828573E+01 -0.2621096625498812E+01  0.1337041845211196E+02
 -0.4650642274676621E+01 -0.9278001851462296E+01 -0.1307259250828468E+02
  0.5227260963761813E+00 -0.2244396590866890E+02 -0.6039796462480772E+01
  0.1120764108751324E+02  0.1183950903922404E+02  0.1176407583238609E+01
  0.2036953801623185E+01  0.3201486431343123E+01  0.1917030760383253E+02
 -0.7258775764938825E+01  0.1594646802019240E+02 -0.2455079766685951E+02
 -0.2026974887883386E+01 -0.7985827088401955E+01 -0.3082969300480624E+01
 -0.1546544400576240E+01 -0.1474149944403096E+02  0.3530654207221148E+01
  0.1475761999081932E+01  0.1985809521258762E+01  0.1345814452708591E+01
  0.2205215450630238E+02  0.2245424938544454E+01  0.3994037100177831E+02
  0.1015317005646255E+00  0.3620922686740584E+01 -0.2138382126812587E+02
 -0.9589602283382954E+01 -0.2665094285543296E+02  0.7174563395417762E+01
 -0.1894257105723610E+01  0.8293222048896466E+00 -0.8670304376409586E+01
 -0.2270488801693516E+02  0.1316556342047874E+02 -0.1059533655485854E+02
  0.1232778486550684E+02  0.9837804977930961E+01 -0.1875085509679878E+02
 -0.1925136388166120E+02 -0.1458091981734899E+02  0.2747480707406776E+02
 -0.1009024524269273E+01 -0.5082050110723936E+01 -0.2379496467843261E+01
  0.7760569527301969E+01  0.1496827289945497E+02 -0.7509270136922658E+01
  0.3290882179076700E+00  0.1055636334060587E+01  0.1476346591891590E+00
  0.6999355902199095E+00 -0.3840319310799660E+00 -0.2541761410308216E+01
 -0.2418858898817823E+02  0.1024667589638577E+02  0.2157336177447319E+02
  0.6243796918318187E+00 -0.1598393854850026E+01  0.3129638744304164E+01
  0.4246695975533584E+01 -0.4444064295857256E+01 -0.1694698101008834E+02
 -0.4632224277073844E+00  0.8028064127739098E+00 -0.1333088060427993E+01
  0.1474341900306639E+01 -0.2124429252548822E+01 -0.6127980953689285E+00
 -0.3574862132290302E+01 -0.7406149649818927E+01 -0.9224292659735291E+01
  0.1881993714387456E+01 -0.6112607091180774E+00  0.3544194296582071E+01
 -0.8425671439710708E+00  0.3903849971419403E+00  0.1016401505805020E+01
 -0.8224875398334195E+00  0.4427392262027913E+00  0.1951751075118580E+01
 -0.1583995405573048E+01 -0.9136948683150491E+01  0.3915187631049601E+01
  0.2242793105315830E+01  0.3435074633502362E+01  0.6334273348217201E-01
 -0.8793445050353538E+00  0.9535349594990892E+00  0.8030979475387823E-01
 -0.8808609783953246E+00  0.1816422321393774E+01  0.6672998668227292E-01
 -0.1293358390417980E+00 -0.2742409078796536E+01  0.9314748351475270E+01
 -0.1257957710621432E+01  0.2391284584592560E+00 -0.2833111412556132E+01
  0.1193307350467981E+01 -0.1488509129581959E+00 -0.3017576376371944E+01
 -0.3187826377513591E+00  0.4119489874705976E+00 -0.7125805610396758E+00
  0.7609026204989848E+00  0.4269065130726371E+01 -0.8063566583991285E+01
  0.1246091080164538E+01 -0.1281751752832785E+01  0.2718494180329292E+01
 -0.1228563523633950E+01 -0.5847274390782951E+00  0.2519040222636503E+01
 -0.3956209647758699E+00  0.1895016198918905E+00  0.1062118759216989E+01
 -0.2582727695586598E+01  0.1445840125130520E+02  0.5128168538486008E+01
 -0.9181741584839328E+00 -0.2383027755352876E+01 -0.1842158348841946E+01
 -0.1051123592267194E+01 -0.4491136202237305E+01  0.2828497203094019E+01
 -0.8354617275392679E+01  0.2534113451040190E+02  0.7366149609132936E+01
 -0.1130505400496294E+01 -0.3226136819847604E+01 -0.3941674865448764E+01
 -0.2080275434761485E+00 -0.3945730189941452E+01  0.1138617073031342E+01
  0.4086643452631756E+01 -0.1800305410840994E+02 -0.2664332558104226E+01
  0.6447735509527295E+00  0.3221791311473989E+01 -0.2404683179668582E+01
 -0.1379643192430489E+01  0.4418903517425454E+01  0.3865666163905230E+01
  0.1472967968694679E+02 -0.2839720805948200E+02 -0.1404106813390905E+02
  0.3994960935807863E+01  0.5371617052640650E+01  0.1369303038118414E+01
  0.2591245332494456E+00  0.2913267222408187E+01  0.3811936008130154E+01
 -0.4134268081704075E+01  0.3215846225029223E+02  0.1243294570212787E+02
  0.1201009799542499E+02  0.2892141463645818E+02 -0.8261207513391367E+01
  0.3908453597468008E+01 -0.1207923796168406E+02 -0.6961747331924666E+00
  0.4133848130231671E+01 -0.1785312712553801E+02 -0.2530689477558733E+01
 -0.1269643150590642E+02 -0.1134307126596899E+02  0.7524826096030588E+01
 -0.9653186399717471E+01 -0.7210538585644944E+01 -0.8219682540497736E+01
 -0.6830831868518689E+00  0.8006451350901312E+01  0.1273911957409254E+02
  5 Dihedral Force
  0.2080006571177687E+01 -0.2019959069318190E+01 -0.1464657432923816E+01
 -0.2103011424978691E+02  0.3870381933601384E+01  0.8368638320707250E+01
 -0.1238557225873750E+02  0.1019580510739595E+01  0.1753514418398706E+01
  0.1353244018764254E+02 -0.1719505354716715E+01 -0.1250451844828167E+01
  0.2588829510419816E+01 -0.2984585888646168E+01 -0.5335865240053513E+00
  0.4148615715624745E+01 -0.2932535780707268E+00 -0.1017655160961547E+02
 -0.1917077133871067E+02 -0.1261020675394394E+00  0.9087029928561721E+01
  0.2758856429245526E+02  0.2529438621224392E+01  0.4285399908753191E+01
 -0.2651372365415880E+01 -0.8736315115450045E+00 -0.3608089782282651E+01
 -0.4271605615197998E+02  0.4266688131793815E+00  0.9966729552006182E+01
  0.2136811908314028E+01 -0.2088254772992381E+00 -0.5399256092335923E+00
  0.6254417209639717E+01 -0.1364305293571108E+00 -0.5062593896683101E+00
  0.1775516955825448E+02 -0.5768983246333467E+01 -0.3857723132600284E+01
  0.1993277561549175E+02  0.6332977213383285E+01 -0.1970148847092660E+01
 -0.1570868817062285E+02  0.3491872098917896E+01 -0.1691792570350394E+01
 -0.2739084939183901E+01 -0.3603598570219566E+00  0.3845853957803242E+00
 -0.2293858308092961E+02  0.1039509222079386E+02  0.3004433280723263E+01
  0.1826710387927504E+02 -0.5079604842470239E+01 -0.1010074846544347E+01
 -0.1457780328058858E+01  0.7675850165888145E+00  0.1411577434351047E+01
  0.1530339333864779E+02 -0.5193531475906565E+01  0.1026630971800642E+02
  0.2101389791527403E+02 -0.1354863746483585E+01 -0.1754856191926448E+02
 -0.2898196150804179E+02 -0.6293820417660455E+00  0.1480285559992344E+01
  0.1013886247050523E+02 -0.3849318172443251E+01 -0.1301260156000679E+01
  0.1581675080622533E+02 -0.2088282323387584E+01 -0.1638538454952877E+01
 -0.2045085933504714E+02  0.5841198942625658E+01  0.1527935364082631E+01
  0.1082893211514558E+02  0.1135866975782068E+01 -0.1616471138600793E+01
  0.1465953723135342E+02 -0.8926654979573312E+01 -0.4807038111656164E+01
  0.1577113643623616E+00  0.2810569881962555E+00  0.4884315954554936E+00
 -0.6311747909365896E+01  0.2218779768807677E+01 -0.6308834287358207E+00
  0.1199752245379809E+01 -0.2434856090759300E+01 -0.1661258435487344E+01
  0.9677319972353548E+01 -0.3786394550598635E+01  0.4607535242749793E+01
 -0.8335123116709861E+01  0.2801207042731052E+01 -0.3125264554778663E+01
 -0.1502654817963101E+01  0.7037753258649608E+00 -0.1078231344716064E+01
  0.7778177192140237E+00 -0.5962139629786642E+00 -0.4453512424487253E+00
