0.908840945731, -40.4876728193 
0.924225561116, -40.4934721444 
0.9396101765, -40.498509007 
0.954994791885, -40.5028466821 
0.970379407269, -40.5065433309 
0.985764022654, -40.5096504629 
1.00114863804, -40.5122167629 
1.01653325342, -40.5142869705 
1.03191786881, -40.5159028359 
1.04730248419, -40.5171024041 
1.06268709958, -40.5179210109 
1.07807171496, -40.5183908897 
1.09345633035, -40.518541791 
1.10884094573, -40.5184011969 
1.12422556112, -40.5179944961 
1.1396101765, -40.5173452495 
1.15499479188, -40.5164751014 
1.17037940727, -40.5154041959 
1.18576402265, -40.5141508404 
1.20114863804, -40.5127320913 
1.21653325342, -40.5111637297 
1.23191786881, -40.5094600392 
1.24730248419, -40.507634642 
1.26268709958, -40.5056996978 
1.27807171496, -40.5036667819 
