       22
  0.6169692938191659E+01  0.2351984426960982E+01 -0.1567280646261373E+01
  3 Bond Force
  0.1828427282825299E+01 -0.2600615977214314E+01  0.7951763725759105E+00
  0.3897183508814568E+01 -0.3327958691988964E+00  0.2514322477964502E+01
  0.1682590391670535E-01  0.2694201135531730E+01  0.1202860883765603E+01
 -0.9847109787273096E+00  0.1033577040849311E+01 -0.4100697036652957E+01
  0.1330798594689759E+02 -0.2234759115972412E+02  0.1821352983660789E+02
 -0.1046691928645532E+02  0.1733313706347786E+02 -0.1151494003407014E+02
 -0.4006231224878916E+02  0.1672688637071482E+02 -0.1234226086872582E+02
 -0.1026499375892148E+02 -0.9996383966758660E+01  0.5292966870627979E+01
  0.1003462839405031E+02  0.2972023949126806E+01  0.9033524991738272E+01
  0.3395025549733774E+01  0.2221854720000648E+01 -0.5638913075104497E+01
 -0.3863613963852276E+01 -0.5845373318576066E+01 -0.5078603525337838E+01
 -0.5382099673699773E+01  0.3539740698133429E+01  0.9112830538045480E-01
 -0.6264460748449679E+00 -0.2353310162810114E+00  0.4881249049045733E+01
  0.1963913316038940E+01  0.3576251811065494E+01  0.6193048613856644E-01
  0.1463862102552425E+02  0.2969023820620010E+02 -0.2117521445000313E+02
  0.1227731319479517E+02 -0.3221662126586298E+02  0.1799561440515469E+02
 -0.6719989243069538E+00 -0.1617315184300676E+02  0.1007586578015555E+02
 -0.4890529532585847E+01  0.1009367203553575E+02 -0.6558098360644510E+01
  0.1981774780017410E+01  0.4107155185125234E+01 -0.5347675168931348E+01
  0.4766275548754194E+01 -0.2664978823911362E+01  0.7056230318645961E+01
  0.2448179828028980E+01 -0.5026024030011779E+01 -0.3290144558274039E+01
  0.6657470162785905E+01  0.3450129054784775E+01 -0.2167852700056829E+01
  4 Angle Force
  0.6066371509314099E+01  0.3632398910403439E+01 -0.1881088021850724E+01
 -0.9418577578001676E+01  0.5490557605197234E+01 -0.1028321433359962E+01
  0.2794615201899414E+01  0.7783036721856799E+00 -0.7333841998871329E+00
  0.2863482664571793E+01  0.2139344825156554E+00  0.1240828567808341E+00
  0.4954689243784337E+00 -0.5912983752827591E+01  0.4736195677884123E+01
 -0.7525982523145915E+01 -0.7651825674396227E+01  0.2303655974833196E+01
 -0.1826157415630213E+02  0.1326258010857784E+02  0.2911288861709821E+01
 -0.1818892902481740E+02 -0.5313695047605231E+00 -0.1227508460865463E+01
  0.7105226606928326E+01 -0.7863917474412372E+01 -0.2570247520517554E+01
  0.5893850022006871E+01  0.4342973833040071E+00 -0.1408496745678125E+01
 -0.1304926103045080E+02  0.4687587345042055E+01  0.7047919602156043E+01
 -0.9495153045049209E+00  0.2674882141763470E+00  0.5398441466475626E+00
 -0.1351973065860504E+01 -0.9629824417486246E+00  0.7014261105702246E+00
  0.6550919860021051E+00 -0.7819788918402203E+00 -0.2546501004088871E+01
  0.1589674679343359E+02  0.5156979366977864E+01 -0.6676943350139671E+01
  0.8616774623502565E+01 -0.7444189485972262E+01  0.4231396514535243E+01
  0.1484753382214122E+01 -0.4683807134524979E+01 -0.1764545182508780E+01
 -0.3869552081475276E+00 -0.1565690797596838E+01  0.1061418918749517E+01
  0.1334920311182173E+02  0.4754345347961261E+01 -0.2827257619829269E+01
  0.2095793810917568E+01  0.1647460760464708E+00  0.1598403866262671E+01
 -0.1469068732125850E+01 -0.6438294930662085E+00 -0.2437687588422166E+01
  0.3284457986366107E+01 -0.8006438612420078E+00 -0.1536514029815194E+00
  5 Dihedral Force
  0.5009379674034517E-01  0.1424255251549428E+01 -0.5899339588089042E+00
  0.3530033553569765E+01  0.2459193383773938E+00 -0.5760016459601738E+00
  0.2801793799540943E+01  0.1023435770593393E+01 -0.8488842968573652E+00
  0.2266855542767312E+01  0.1568441239012258E+01  0.2799544337229237E+00
 -0.8906469427911127E+01  0.1068001847073680E+01  0.2946292386571842E+01
 -0.3877840378943268E+01 -0.7018199433404261E+01  0.1725936672761795E+01
 -0.2144687789544664E+02  0.5487430364268042E+01 -0.2657431178467684E+01
 -0.1323711297936007E+02  0.1516906859252915E+01  0.2836473137604322E+00
  0.1878795248861826E+01 -0.1604494153103811E+01 -0.2443849549648148E+01
  0.3844951069204054E+01  0.6272772289187099E+00 -0.1151216158099298E+01
 -0.4720311407191442E+01  0.1221064054454472E+01  0.1575409246359970E+01
 -0.6225549501042905E+00  0.8026401940528238E+00  0.4104070257160548E+00
 -0.1035390354371018E+01  0.1084422573349904E+01  0.1461686350962084E+01
 -0.4607470498129132E+00  0.1442420606249291E+01  0.6950154888777045E+00
  0.1080054242913564E+02  0.2498333775306480E+01  0.1858995073921867E+01
  0.1139369444440451E+02 -0.7825265521306519E+01  0.3418985128382715E+01
  0.4682893630321913E+01 -0.4883437033504894E+01 -0.8160652121369552E+01
 -0.2609882113962585E+01  0.9415312172118731E+00  0.4997534701633035E+01
  0.7256893928212962E+01  0.3184389078633549E+01 -0.3024085255203328E+01
  0.3320222099074769E+01 -0.9616630724685284E+00  0.9902245568339159E+00
  0.2403248766936721E+01 -0.1637155862883775E+01 -0.9346907962679899E+00
  0.2687168248332599E+01 -0.2062543216324251E+00 -0.2573434188218964E+00
  6 Van der Waals Force
 -0.1502779169154350E+01 -0.1396723243261466E+01  0.1480289098066173E+00
  0.2243166103368341E+00  0.8847124596798785E-01  0.2735604726446959E-01
 -0.2226933116625266E+00 -0.1883326576106550E+00  0.2084767215398529E+00
 -0.4315512975884029E+00 -0.7116614111177806E+00  0.4717322374784057E-02
 -0.1633718852764278E+01 -0.1233473237948562E+01 -0.1537066235010116E+00
 -0.6529377373083962E+01  0.1160648723631627E+01 -0.2219179419462165E+01
 -0.6816023131479283E+01  0.3418496146873490E+01 -0.2624723250658831E+01
 -0.8331404769197388E-01  0.2869230692089271E-01 -0.1041919403689034E-01
  0.5007450731153257E+01 -0.7564514261825678E+00  0.1601196573499046E+01
  0.1629820065746743E+01  0.5588979097019935E+00 -0.7965449119611462E+00
 -0.6039648807872533E-01  0.1378458594154880E+01  0.1244006713747619E+01
  0.5408506290097995E+00  0.1402932854611105E+01  0.8123102921187870E+00
 -0.1245804069129203E-01  0.8187579755748335E+00  0.9059619909983582E+00
 -0.3361155431127993E+00  0.8992696820351714E+00  0.4326091928775324E+00
 -0.5410786305029275E+00 -0.7831055652187836E+00 -0.6988532422199056E+00
  0.2789498095683683E+01 -0.5309752452541113E+01  0.3990494180059430E+01
  0.2147067097143033E+01 -0.1251882783127613E+01 -0.6325017552274809E+00
 -0.5834459751120768E-01 -0.1348010456274275E-01  0.4849987058178699E-01
  0.4408941521631363E+01  0.1875465528688039E+01 -0.2241512666561711E+01
  0.1313812684526785E+01  0.9609876225737536E-01  0.7036414373192369E-01
  0.2375473192295424E+00 -0.7391949083739506E-01 -0.1378631804015633E+00
 -0.7145427113930956E-01 -0.7407358008716426E-02  0.2128228543049843E-01
  7 Direct sum electrostatic Force
 -0.4766978172782776E-01  0.1801886056230925E+01 -0.8169822573130969E+00
  0.4413293717229728E+01  0.9405318543708724E+00  0.4286219051810115E+00
  0.1460193031062076E+01  0.1497005746110979E+01 -0.1492052749048194E+01
  0.1574847489825675E+01  0.2312062756419487E+01  0.1056288780033911E+00
 -0.1333821574455540E+01 -0.3012424348428163E+01  0.1666593472910054E+01
  0.3863949402079617E+01 -0.7177510894543811E+01  0.3802914891768645E+01
 -0.1241144263893628E+02  0.3587374435827560E+01 -0.9543110529595199E+00
  0.1550284720897822E+01  0.2091428685207113E+00 -0.4823325287683813E+00
 -0.1107186656969467E+01  0.2877240181131504E-01 -0.4723513656616120E-01
 -0.1986742565134458E+00 -0.2951944078171804E+00 -0.3184561820816593E+00
 -0.1081515966645636E+01  0.8096922225617172E+00  0.6281792221197325E+00
 -0.5711299990988842E+00 -0.9409675012731322E-01 -0.2875049680339539E+00
 -0.1284281731284752E+00 -0.1113312965823040E+00  0.1365031566947051E+00
 -0.2541461043489028E+00  0.2213105434452107E+00  0.3682542382143046E+00
  0.3452548221346772E+01  0.2585124138008851E+01 -0.3181901971953461E+01
 -0.5000638628173739E+00  0.1246384547335948E+01 -0.2023904642646533E+01
 -0.1027484505748733E+00 -0.5146328991868132E+00  0.2836330428668898E+00
 -0.3540586836643744E+01 -0.1309851371743345E+01  0.1798609541314061E+01
  0.2548331939227271E+01  0.9100968486306484E+00 -0.1216863464973305E+01
  0.2036202863860164E+00 -0.1419377160974459E+01  0.9882290630586604E+00
  0.5367899369613194E+00 -0.1512363238032918E+01  0.3961232085101241E+00
  0.1673555556844154E+01 -0.7026020518379191E+00  0.2182543337026838E+00
  8 Reciprocal sum electrostatic Force
  0.5131054243919222E-01  0.1414824651853648E+01 -0.6182553219703371E+00
  0.4240638563043457E+01 -0.1228093253190309E-01  0.9954308063974827E+00
  0.2277981205245975E+01  0.1370883958572026E+01 -0.1465150662694583E+01
  0.2026042441983874E+01  0.1842745452223931E+01  0.3919313260634626E+00
 -0.8615005537342730E+01  0.2360368609479550E+00  0.9564608093922293E+00
 -0.4083981221713109E+01 -0.6578640177207014E+01  0.2565835526313374E+01
 -0.2206783160501209E+02  0.6151952199655587E+01 -0.2694438557834375E+01
 -0.1297361742552453E+02  0.1012402498982154E+01 -0.7530219905264983E+00
  0.3891997094674345E+01 -0.8248270971367795E+00  0.1547772640771908E+01
  0.3775238709398139E+01  0.3957729554873388E+00 -0.1241320033510851E+01
 -0.5720929682003113E+01  0.1753715927214982E+01  0.9837477089634419E+00
 -0.6603471956382613E+00  0.7473501583627142E+00  0.4733412078026565E+00
 -0.9633741898293839E+00  0.1088582283163303E+01  0.1456209866045727E+01
 -0.5251419971661456E+00  0.1501584345035094E+01  0.6287960854192277E+00
  0.9773712312527518E+01 -0.6331608839395847E-01 -0.2332553297367925E+01
  0.1142262522882868E+02 -0.7725797312906026E+01  0.3586330824233425E+01
  0.5922367816318646E+01 -0.8621002905051502E+00 -0.2451133013350749E+01
 -0.3281871410246885E+01 -0.1490109188015405E+01  0.1729015769144732E+01
  0.7099547235672343E+01  0.2846293052182233E+01 -0.3557190035036380E+01
  0.3320222099074769E+01 -0.9616630724685284E+00  0.9902245568339159E+00
  0.2403248766936721E+01 -0.1637155862883775E+01 -0.9346907962679899E+00
  0.2687168248332599E+01 -0.2062543216324251E+00 -0.2573434188218964E+00
  9 Adjust sum electrostatic Force
  0.5131054243919222E-01  0.1414824651853648E+01 -0.6182553219703371E+00
  0.4240638563043457E+01 -0.1228093253190309E-01  0.9954308063974827E+00
  0.2277981205245975E+01  0.1370883958572026E+01 -0.1465150662694583E+01
  0.2026042441983874E+01  0.1842745452223931E+01  0.3919313260634626E+00
 -0.8615005537342730E+01  0.2360368609479550E+00  0.9564608093922293E+00
 -0.4083981221713109E+01 -0.6578640177207014E+01  0.2565835526313374E+01
 -0.2206783160501209E+02  0.6151952199655587E+01 -0.2694438557834375E+01
 -0.1297361742552453E+02  0.1012402498982154E+01 -0.7530219905264983E+00
  0.3891997094674345E+01 -0.8248270971367795E+00  0.1547772640771908E+01
  0.3775238709398139E+01  0.3957729554873388E+00 -0.1241320033510851E+01
 -0.5720929682003113E+01  0.1753715927214982E+01  0.9837477089634419E+00
 -0.6603471956382613E+00  0.7473501583627142E+00  0.4733412078026565E+00
 -0.9633741898293839E+00  0.1088582283163303E+01  0.1456209866045727E+01
 -0.5251419971661456E+00  0.1501584345035094E+01  0.6287960854192277E+00
  0.9773712312527518E+01 -0.6331608839395847E-01 -0.2332553297367925E+01
  0.1142262522882868E+02 -0.7725797312906026E+01  0.3586330824233425E+01
  0.5922367816318646E+01 -0.8621002905051502E+00 -0.2451133013350749E+01
 -0.3281871410246885E+01 -0.1490109188015405E+01  0.1729015769144732E+01
  0.7099547235672343E+01  0.2846293052182233E+01 -0.3557190035036380E+01
  0.3320222099074769E+01 -0.9616630724685284E+00  0.9902245568339159E+00
  0.2403248766936721E+01 -0.1637155862883775E+01 -0.9346907962679899E+00
  0.2687168248332599E+01 -0.2062543216324251E+00 -0.2573434188218964E+00
